Orlando Magic,G,14,"Harris, Gary",6 ft 4 in (1.93 m),210 lb (95 kg),1994-09-14,Michigan State
Orlando Magic,F,1,"Isaac, Jonathan ",6 ft 11 in (2.11 m),230 lb (104 kg),1997-10-03,Florida State
Orlando Magic,C,33,"Lopez, Robin",7 ft 0 in (2.13 m),281 lb (127 kg),1988-04-01,Stanford
Orlando Magic,F,3,"Okeke, Chuma",6 ft 6 in (1.98 m),229 lb (104 kg),1998-08-18,Auburn
Orlando Magic,G/F,31,"Ross, Terrence",6 ft 6 in (1.98 m),206 lb (93 kg),1991-02-05,Washington
Orlando Magic,F,25,"Schofield, Admiral (TW)",6 ft 5 in (1.96 m),241 lb (109 kg),1997-03-30,Tennessee
Orlando Magic,G,4,"Suggs, Jalen",6 ft 5 in (1.96 m),205 lb (93 kg),2001-06-03,Gonzaga
Orlando Magic,F,22,"Wagner, Franz",6 ft 10 in (2.08 m),220 lb (100 kg),2001-08-27,Michigan
Orlando Magic,F/C,21,"Wagner, Moritz ",6 ft 11 in (2.11 m),245 lb (111 kg),1997-04-26,Michigan
Washington Wizards,F,9,"Avdija, Deni",6 ft 9 in (2.06 m),210 lb (95 kg),2001-01-03,Israel
Washington Wizards,G,17,"Ayayi, Joël (TW)",6 ft 5 in (1.96 m),180 lb (82 kg),2000-03-05,Gonzaga
Washington Wizards,G,3,"Beal, Bradley ",6 ft 3 in (1.91 m),207 lb (94 kg),1993-06-28,Florida
Washington Wizards,F/C,13,"Bryant, Thomas",6 ft 10 in (2.08 m),248 lb (112 kg),1997-07-31,Indiana
Washington Wizards,G,1,"Caldwell-Pope, Kentavious",6 ft 5 in (1.96 m),204 lb (93 kg),1993-02-18,Georgia
Washington Wizards,F/C,22,"Carey, Vernon",6 ft 9 in (2.06 m),270 lb (122 kg),2001-02-25,Duke
Washington Wizards,F/C,21,"Gafford, Daniel",6 ft 10 in (2.08 m),234 lb (106 kg),1998-10-01,Arkansas
Washington Wizards,F,16,"Gill, Anthony",6 ft 7 in (2.01 m),230 lb (104 kg),1992-10-17,Virginia
Washington Wizards,F,8,"Hachimura, Rui",6 ft 8 in (2.03 m),230 lb (104 kg),1998-02-08,Gonzaga
Washington Wizards,F,24,"Kispert, Corey",6 ft 6 in (1.98 m),224 lb (102 kg),1999-03-03,Gonzaga
Washington Wizards,F,33,"Kuzma, Kyle",6 ft 10 in (2.08 m),221 lb (100 kg),1995-07-24,Utah
Washington Wizards,G,19,"Neto, Raul",6 ft 1 in (1.85 m),180 lb (82 kg),1992-05-19,Brazil
Washington Wizards,F/C,6,"Porziņģis, Kristaps ",7 ft 3 in (2.21 m),240 lb (109 kg),1995-08-02,Latvia
Washington Wizards,G,31,"Satoranský, Tomáš",6 ft 7 in (2.01 m),210 lb (95 kg),1991-10-30,Czech Republic
Washington Wizards,G,4,"Smith, Ish",6 ft 0 in (1.83 m),175 lb (79 kg),1988-07-05,Wake Forest
Washington Wizards,F,14,"Todd, Isaiah (GL)",6 ft 9 in (2.06 m),219 lb (99 kg),2001-10-17,Word of God (NC)
Washington Wizards,G,5,"Winston, Cassius (TW)",6 ft 1 in (1.85 m),185 lb (84 kg),1998-02-28,Michigan State
Denver Nuggets,G,5,"Barton, Will",6 ft 6 in (1.98 m),181 lb (82 kg),1991-01-06,Memphis
Denver Nuggets,G,7,"Campazzo, Facundo",5 ft 10 in (1.78 m),195 lb (88 kg),1991-03-23,Argentina
Denver Nuggets,F,31,"Čančar, Vlatko ",6 ft 8 in (2.03 m),236 lb (107 kg),1997-04-10,Slovenia
Denver Nuggets,C,4,"Cousins, DeMarcus",6 ft 11 in (2.11 m),270 lb (122 kg),1990–08–13,Kentucky
Denver Nuggets,G,6,"Forbes, Bryn",6 ft 2 in (1.88 m),195 lb (88 kg),1993-07-23,Michigan State
Denver Nuggets,F,50,"Gordon, Aaron",6 ft 8 in (2.03 m),235 lb (107 kg),1995-09-16,Arizona
Denver Nuggets,F/C,0,"Green, JaMychal",6 ft 8 in (2.03 m),227 lb (103 kg),1990-06-21,Alabama
Denver Nuggets,F,32,"Green, Jeff",6 ft 8 in (2.03 m),235 lb (107 kg),1986-08-28,Georgetown
Denver Nuggets,G,0,"Howard, Markus (TW)",5 ft 10 in (1.78 m),175 lb (79 kg),1999-03-03,Marquette
Denver Nuggets,G,3,"Hyland, Nah'Shon",6 ft 2 in (1.88 m),169 lb (77 kg),2000-09-14,Virginia Commonwealth
Denver Nuggets,C,15,"Jokić, Nikola",6 ft 11 in (2.11 m),284 lb (129 kg),1995-02-19,Serbia
Denver Nuggets,G,11,"Morris, Monté",6 ft 2 in (1.88 m),183 lb (83 kg),1995-06-27,Iowa State
Denver Nuggets,G,27,"Murray, Jamal ",6 ft 3 in (1.91 m),215 lb (98 kg),1997-02-23,Kentucky
Denver Nuggets,F/C,22,"Nnaji, Zeke ",6 ft 9 in (2.06 m),240 lb (109 kg),2001-01-09,Arizona
Denver Nuggets,F,1,"Porter, Michael ",6 ft 10 in (2.08 m),218 lb (99 kg),1998-06-29,Missouri
Denver Nuggets,G,9,"Reed, Davon (TW)",6 ft 5 in (1.96 m),208 lb (94 kg),1995-06-11,Miami (FL)
Denver Nuggets,G,25,"Rivers, Austin",6 ft 4 in (1.93 m),200 lb (91 kg),1992-08-01,Duke
Minnesota Timberwolves,G,5,"Beasley, Malik",6 ft 4 in (1.93 m),187 lb (85 kg),1996-11-26,Florida State
Minnesota Timberwolves,G,22,"Beverley, Patrick",6 ft 1 in (1.85 m),180 lb (82 kg),1988-07-12,Arkansas
Minnesota Timberwolves,F,9,"Bolmaro, Leandro",6 ft 7 in (2.01 m),200 lb (91 kg),2000-09-11,Argentina
Minnesota Timberwolves,G,1,"Edwards, Anthony",6 ft 4 in (1.93 m),225 lb (102 kg),2001-08-05,Georgia
Minnesota Timberwolves,F/C,13,"Knight, Nathan (TW)",6 ft 10 in (2.08 m),253 lb (115 kg),1997-09-20,William & Mary
Minnesota Timberwolves,F,10,"Layman, Jake",6 ft 8 in (2.03 m),209 lb (95 kg),1994-03-07,Maryland
Minnesota Timberwolves,F,3,"McDaniels, Jaden",6 ft 9 in (2.06 m),185 lb (84 kg),2000-09-29,Washington
Minnesota Timberwolves,G,6,"McLaughlin, Jordan",5 ft 11 in (1.80 m),185 lb (84 kg),1996-04-09,Southern California
Minnesota Timberwolves,G,4,"Nowell, Jaylen",6 ft 4 in (1.93 m),201 lb (91 kg),1999-07-09,Washington
Minnesota Timberwolves,G,20,"Okogie, Josh",6 ft 4 in (1.93 m),213 lb (97 kg),1998-09-01,Georgia Tech
Minnesota Timberwolves,F,12,"Prince, Taurean",6 ft 7 in (2.01 m),218 lb (99 kg),1994-03-22,Baylor
Minnesota Timberwolves,F/C,11,"Reid, Naz",6 ft 9 in (2.06 m),264 lb (120 kg),1999-08-26,LSU
Minnesota Timberwolves,G,0,"Russell, D'Angelo",6 ft 4 in (1.93 m),193 lb (88 kg),1996-02-23,Ohio State
Minnesota Timberwolves,F/C,32,"Towns, Karl-Anthony",6 ft 11 in (2.11 m),248 lb (112 kg),1995-11-15,Kentucky
Minnesota Timberwolves,F,8,"Vanderbilt, Jarred",6 ft 9 in (2.06 m),214 lb (97 kg),1999-04-03,Kentucky
Minnesota Timberwolves,G,25,"Wright IV, McKinley  (TW)",5 ft 11 in (1.80 m),192 lb (87 kg),1998-10-25,Colorado
Oklahoma City Thunder,G/F,7,"Bazley, Darius",6 ft 8 in (2.03 m),208 lb (94 kg),2000-06-12,Princeton HS (OH)
Oklahoma City Thunder,G,5,"Dort, Luguentz",6 ft 3 in (1.91 m),215 lb (98 kg),1999-04-19,Arizona State
Oklahoma City Thunder,F,15,"Favors, Derrick",6 ft 9 in (2.06 m),265 lb (120 kg),1991-07-15,Georgia Tech
Oklahoma City Thunder,G,3,"Giddey, Josh",6 ft 8 in (2.03 m),205 lb (93 kg),2002-10-10,Australia
Oklahoma City Thunder,G/F,2,"Gilgeous-Alexander, Shai",6 ft 6 in (1.98 m),180 lb (82 kg),1998-07-12,Kentucky
Oklahoma City Thunder,G/F,16,"Jerome, Ty",6 ft 5 in (1.96 m),195 lb (88 kg),1997-07-08,Virginia
Oklahoma City Thunder,G,27,"Krejčí, Vít",6 ft 8 in (2.03 m),195 lb (88 kg),2000-06-19,Czech Republic
Oklahoma City Thunder,G,11,"Maledon, Théo",6 ft 4 in (1.93 m),175 lb (79 kg),2001-06-12,France
Oklahoma City Thunder,G,23,"Mann, Tre",6 ft 5 in (1.96 m),190 lb (86 kg),2001-02-03,Florida
Oklahoma City Thunder,F/C,33,"Muscala, Mike ",6 ft 10 in (2.08 m),240 lb (109 kg),1991-07-01,Bucknell
Oklahoma City Thunder,F,17,"Pokuševski, Aleksej",7 ft 0 in (2.13 m),190 lb (86 kg),2001-12-26,Serbia
Oklahoma City Thunder,F,50,"Robinson-Earl, Jeremiah ",6 ft 9 in (2.06 m),230 lb (104 kg),2000-11-03,Villanova
Oklahoma City Thunder,F,22,"Roby, Isaiah",6 ft 8 in (2.03 m),230 lb (104 kg),1998-02-03,Nebraska
Oklahoma City Thunder,C,30,"Sarr, Olivier (TW)",7 ft 0 in (2.13 m),240 lb (109 kg),1999–02–20,Kentucky
Oklahoma City Thunder,G,12,"Waters III, Lindy (TW)",6 ft 6 in (1.98 m),215 lb (98 kg),1997-07-28,Oklahoma State
Oklahoma City Thunder,G/F,21,"Wiggins, Aaron",6 ft 6 in (1.98 m),200 lb (91 kg),1999-01-02,Maryland
Oklahoma City Thunder,G/F,34,"Williams, Kenrich",6 ft 6 in (1.98 m),210 lb (95 kg),1994-12-02,TCU
Portland Trail Blazers,G,5,"Bledsoe, Eric ",6 ft 1 in (1.85 m),214 lb (97 kg),1989-12-09,Kentucky
Portland Trail Blazers,G,21,"Blevins, Keljin (TW)",6 ft 4 in (1.93 m),200 lb (91 kg),1995-11-24,Montana State
Portland Trail Blazers,F,4,"Brown, Greg",6 ft 7 in (2.01 m),206 lb (93 kg),2001-09-01,Texas
Portland Trail Blazers,G/F,16,"Elleby, C. J.",6 ft 6 in (1.98 m),200 lb (91 kg),2000-06-16,Washington State
Portland Trail Blazers,F/C,24,"Eubanks, Drew",6 ft 9 in (2.06 m),245 lb (111 kg),1997-02-01,Oregon State
Portland Trail Blazers,G,11,"Hart, Josh",6 ft 5 in (1.96 m),215 lb (98 kg),1995-03-06,Villanova
Portland Trail Blazers,G,19,"Hughes, Elijah",6 ft 5 in (1.96 m),215 lb (98 kg),1998-03-10,Syracuse
Portland Trail Blazers,G/F,0,"Ingles, Joe ",6 ft 8 in (2.03 m),220 lb (100 kg),1987-10-02,Australia
Portland Trail Blazers,G,6,"Johnson, Keon ",6 ft 4 in (1.93 m),185 lb (84 kg),2002-03-10,Tennessee
Portland Trail Blazers,G,0,"Lillard, Damian ",6 ft 2 in (1.88 m),195 lb (88 kg),1990-07-15,Weber State
Portland Trail Blazers,G/F,9,"Little, Nassir ",6 ft 5 in (1.96 m),220 lb (100 kg),2000-02-11,North Carolina
Portland Trail Blazers,G,35,"Louzada, Didi ",6 ft 5 in (1.96 m),188 lb (85 kg),1999-07-02,Brazil
Portland Trail Blazers,G,23,"McLemore, Ben",6 ft 3 in (1.91 m),195 lb (88 kg),1993-02-11,Kansas
Portland Trail Blazers,C,27,"Nurkić, Jusuf ",6 ft 11 in (2.11 m),290 lb (132 kg),1994-08-23,Bosnia and Herzegovina
Portland Trail Blazers,G,1,"Simons, Anfernee",6 ft 3 in (1.91 m),181 lb (82 kg),1999-06-08,IMG Academy (FL)
Portland Trail Blazers,F,2,"Watford, Trendon",6 ft 8 in (2.03 m),237 lb (108 kg),2000-11-09,LSU
Portland Trail Blazers,G,8,"Williams, Brandon (TW)",6 ft 2 in (1.88 m),190 lb (86 kg),1999-11-22,Arizona
Portland Trail Blazers,G/F,26,"Winslow, Justise",6 ft 6 in (1.98 m),222 lb (101 kg),1997-03-18,Duke
Utah Jazz,G,6,"Alexander-Walker, Nickeil",6 ft 5 in (1.96 m),205 lb (93 kg),1998-09-02,Virginia Tech
Utah Jazz,F/C,20,"Azubuike, Udoka",7 ft 0 in (2.13 m),270 lb (122 kg),1999-09-17,Kansas
Utah Jazz,F,44,"Bogdanović, Bojan",6 ft 7 in (2.01 m),226 lb (103 kg),1989-04-18,Croatia
Utah Jazz,G,13,"Butler, Jared",6 ft 3 in (1.91 m),193 lb (88 kg),2000-08-25,Baylor
Utah Jazz,G,0,"Clarkson, Jordan",6 ft 4 in (1.93 m),194 lb (88 kg),1992-06-07,Missouri
Utah Jazz,G,11,"Conley, Mike",6 ft 1 in (1.85 m),175 lb (79 kg),1987-10-11,Ohio State
Utah Jazz,G,3,"Forrest, Trent (TW)",6 ft 4 in (1.93 m),210 lb (95 kg),1998-06-12,Florida State
Utah Jazz,G/F,8,"Gay, Rudy ",6 ft 8 in (2.03 m),250 lb (113 kg),1986-08-17,Connecticut
Utah Jazz,C,27,"Gobert, Rudy",7 ft 1 in (2.16 m),258 lb (117 kg),1992-06-26,France
Utah Jazz,F,41,"Hernangómez, Juancho",6 ft 9 in (2.06 m),214 lb (97 kg),1995-09-28,Spain
Utah Jazz,F,25,"House, Danuel",6 ft 7 in (2.01 m),220 lb (100 kg),1993-06-07,Texas A&M
Utah Jazz,G,45,"Mitchell, Donovan",6 ft 1 in (1.85 m),215 lb (98 kg),1996-09-07,Louisville
Utah Jazz,F,23,"O'Neale, Royce",6 ft 5 in (1.96 m),226 lb (103 kg),1993-06-05,Baylor
Utah Jazz,F,0,"Paschall, Eric",6 ft 6 in (1.98 m),255 lb (116 kg),1996-11-04,Villanova
Utah Jazz,F,19,"Sneed, Xavier (TW)",6 ft 5 in (1.96 m),215 lb (98 kg),1997-12-21,Kansas State
Utah Jazz,C,21,"Whiteside, Hassan",7 ft 0 in (2.13 m),265 lb (120 kg),1989-06-13,Marshall
Golden State Warriors,F,8,"Bjelica, Nemanja",6 ft 10 in (2.08 m),234 lb (106 kg),1988-05-09,Serbia
Golden State Warriors,G,2,"Chiozza, Chris (TW)",5 ft 11 in (1.80 m),175 lb (79 kg),1995-11-25,Florida
Golden State Warriors,G,30,"Curry, Stephen",6 ft 3 in (1.91 m),185 lb (84 kg),1988-03-14,Davidson
Golden State Warriors,F,23,"Green, Draymond ",6 ft 6 in (1.98 m),230 lb (104 kg),1990-03-04,Michigan State
Golden State Warriors,G/F,9,"Iguodala, Andre ",6 ft 6 in (1.98 m),215 lb (98 kg),1984-01-28,Arizona
Golden State Warriors,F,0,"Kuminga, Jonathan",6 ft 7 in (2.01 m),225 lb (102 kg),2002-10-06,The Patrick School (NJ)
Golden State Warriors,G/F,1,"Lee, Damion",6 ft 5 in (1.96 m),210 lb (95 kg),1992-10-21,Louisville
Golden State Warriors,F,5,"Looney, Kevon",6 ft 9 in (2.06 m),222 lb (101 kg),1996-02-06,UCLA
Golden State Warriors,G,4,"Moody, Moses",6 ft 5 in (1.96 m),211 lb (96 kg),2002-05-31,Arkansas
Golden State Warriors,G,0,"Payton II, Gary",6 ft 3 in (1.91 m),195 lb (88 kg),1992-12-01,Oregon State
Golden State Warriors,G,3,"Poole, Jordan",6 ft 4 in (1.93 m),194 lb (88 kg),1999-06-19,Michigan
Golden State Warriors,F,32,"Porter, Otto",6 ft 8 in (2.03 m),198 lb (90 kg),1993-06-03,Georgetown
Golden State Warriors,G,11,"Thompson, Klay",6 ft 6 in (1.98 m),215 lb (98 kg),1990-02-08,Washington State
Golden State Warriors,F,95,"Toscano-Anderson, Juan",6 ft 6 in (1.98 m),209 lb (95 kg),1993-04-10,Marquette
Golden State Warriors,G,12,"Weatherspoon, Quinndary (TW)",6 ft 3 in (1.91 m),205 lb (93 kg),1996-09-10,Mississippi State
Golden State Warriors,F,22,"Wiggins, Andrew",6 ft 7 in (2.01 m),197 lb (89 kg),1995-02-23,Kansas
Golden State Warriors,C,33,"Wiseman, James ",7 ft 0 in (2.13 m),240 lb (109 kg),2001-03-31,Memphis
Los Angeles Clippers,G/F,33,"Batum, Nicolas",6 ft 8 in (2.03 m),230 lb (104 kg),1988-12-14,France
Los Angeles Clippers,G,4,"Boston, Brandon",6 ft 6 in (1.98 m),188 lb (85 kg),2001-11-28,Kentucky
Los Angeles Clippers,G/F,7,"Coffey, Amir (TW)",6 ft 7 in (2.01 m),210 lb (95 kg),1997-06-17,Minnesota
Los Angeles Clippers,F,23,"Covington, Robert",6 ft 4 in (1.93 m),185 lb (84 kg),1990-12-14,Tennessee State
Los Angeles Clippers,G/F,13,"George, Paul ",6 ft 8 in (2.03 m),220 lb (100 kg),1990-05-02,Fresno State
Los Angeles Clippers,F/C,55,"Hartenstein, Isaiah",7 ft 0 in (2.13 m),250 lb (113 kg),1998-05-05,Germany
Los Angeles Clippers,G/F,22,"Hood, Rodney",6 ft 8 in (2.03 m),208 lb (94 kg),1992-10-20,Duke
Los Angeles Clippers,G,1,"Jackson, Reggie",6 ft 2 in (1.88 m),208 lb (94 kg),1990-04-16,Boston College
Los Angeles Clippers,G,5,"Kennard, Luke",6 ft 5 in (1.96 m),206 lb (93 kg),1996-06-24,Duke
Los Angeles Clippers,F,2,"Leonard, Kawhi ",6 ft 7 in (2.01 m),225 lb (102 kg),1991-06-29,San Diego State
Los Angeles Clippers,G/F,14,"Mann, Terance",6 ft 5 in (1.96 m),215 lb (98 kg),1996-10-18,Florida State
Los Angeles Clippers,F,8,"Morris, Marcus",6 ft 8 in (2.03 m),218 lb (99 kg),1989-09-02,Kansas
Los Angeles Clippers,F,37,"Ojeleye, Semi",6 ft 6 in (1.98 m),240 lb (109 kg),1994-12-05,SMU
Los Angeles Clippers,G/F,24,"Powell, Norman ",6 ft 3 in (1.91 m),215 lb (98 kg),1989-05-25,UCLA
Los Angeles Clippers,G,17,"Preston, Jason ",6 ft 3 in (1.91 m),181 lb (82 kg),1999-08-10,Ohio
Los Angeles Clippers,G,0,"Scrubb, Jay  (TW)",6 ft 5 in (1.96 m),220 lb (100 kg),2000-09-01,John A. Logan
Los Angeles Clippers,C,40,"Zubac, Ivica",7 ft 0 in (2.13 m),240 lb (109 kg),1997-03-18,Croatia
Los Angeles Lakers,F,7,"Anthony, Carmelo",6 ft 7 in (2.01 m),238 lb (108 kg),1984-05-29,Syracuse
Los Angeles Lakers,F,1,"Ariza, Trevor",6 ft 8 in (2.03 m),215 lb (98 kg),1985-06-30,UCLA
Los Angeles Lakers,G,4,"Augustin, D.J.",5 ft 11 in (1.80 m),183 lb (83 kg),1987-11-10,Texas
Los Angeles Lakers,G/F,9,"Bazemore, Kent",6 ft 4 in (1.93 m),195 lb (88 kg),1989-07-01,Old Dominion
Los Angeles Lakers,G,20,"Bradley, Avery ",6 ft 3 in (1.91 m),180 lb (82 kg),1990-11-26,Texas
Los Angeles Lakers,F/C,3,"Davis, Anthony ",6 ft 10 in (2.08 m),253 lb (115 kg),1993-03-11,Kentucky
Los Angeles Lakers,G,2,"Ellington, Wayne",6 ft 4 in (1.93 m),207 lb (94 kg),1987-11-29,North Carolina
Los Angeles Lakers,F,35,"Gabriel, Wenyen (TW)",6 ft 9 in (2.06 m),205 lb (93 kg),1997-03-26,Kentucky
Los Angeles Lakers,G,5,"Horton-Tucker, Talen",6 ft 4 in (1.93 m),234 lb (106 kg),2000-11-25,Iowa State
Los Angeles Lakers,F/C,39,"Howard, Dwight",6 ft 10 in (2.08 m),265 lb (120 kg),1985-12-08,SACA (GA)
Los Angeles Lakers,F,6,"James, LeBron",6 ft 9 in (2.06 m),250 lb (113 kg),1984-12-30,St. Vincent-St. Mary HS (OH)
Los Angeles Lakers,F,14,"Johnson, Stanley",6 ft 6 in (1.98 m),242 lb (110 kg),1996-05-29,Arizona
Los Angeles Lakers,G,40,"Jones, Mason (TW)",6 ft 4 in (1.93 m),200 lb (91 kg),1998-07-21,Arkansas
Los Angeles Lakers,G,11,"Monk, Malik",6 ft 3 in (1.91 m),200 lb (91 kg),1998-02-04,Kentucky
Los Angeles Lakers,G,12,"Nunn, Kendrick ",6 ft 2 in (1.88 m),190 lb (86 kg),1995-08-03,Oakland
Los Angeles Lakers,G,15,"Reaves, Austin",6 ft 5 in (1.96 m),206 lb (93 kg),1998-05-29,Oklahoma
Los Angeles Lakers,G,0,"Westbrook, Russell",6 ft 3 in (1.91 m),200 lb (91 kg),1988-11-12,UCLA
Phoenix Suns,C,22,"Ayton, Deandre",6 ft 11 in (2.11 m),250 lb (113 kg),1998-07-23,Arizona
Phoenix Suns,C,18,"Biyombo, Bismack",6 ft 8 in (2.03 m),255 lb (116 kg),1992-08-28,Republic of the Congo
Phoenix Suns,G,1,"Booker, Devin",6 ft 5 in (1.96 m),206 lb (93 kg),1996-10-30,Kentucky
Phoenix Suns,F,25,"Bridges, Mikal",6 ft 6 in (1.98 m),209 lb (95 kg),1996-08-30,Villanova
Phoenix Suns,G,0,"Craig, Torrey",6 ft 7 in (2.01 m),221 lb (100 kg),1992-03-25,USC Upstate
Phoenix Suns,F,99,"Crowder, Jae",6 ft 6 in (1.98 m),235 lb (107 kg),1990-07-06,Marquette
Phoenix Suns,G,4,"Holiday, Aaron",6 ft 0 in (1.83 m),185 lb (84 kg),1996-09-30,UCLA
Phoenix Suns,F,23,"Johnson, Cameron",6 ft 8 in (2.03 m),210 lb (95 kg),1996-03-03,North Carolina
Phoenix Suns,F/C,8,"Kaminsky, Frank ",7 ft 0 in (2.13 m),240 lb (109 kg),1993-04-04,Wisconsin
Phoenix Suns,C,0,"McGee, JaVale",7 ft 0 in (2.13 m),270 lb (122 kg),1988-01-19,Nevada
Phoenix Suns,G,3,"Paul, Chris ",6 ft 0 in (1.83 m),175 lb (79 kg),1985-05-06,Wake Forest
Phoenix Suns,G,15,"Payne, Cameron ",6 ft 1 in (1.85 m),183 lb (83 kg),1994-08-08,Murray State
Phoenix Suns,G,2,"Payton, Elfrid",6 ft 3 in (1.91 m),195 lb (88 kg),1994-02-22,Louisiana
Phoenix Suns,F,20,"Šarić, Dario ",6 ft 11 in (2.11 m),225 lb (102 kg),1994-04-08,Croatia
Phoenix Suns,G,14,"Shamet, Landry ",6 ft 4 in (1.93 m),190 lb (86 kg),1997-03-13,Wichita State
Phoenix Suns,F,12,"Wainright, Ishmail (TW)",6 ft 5 in (1.96 m),250 lb (113 kg),1994-09-12,Baylor
Sacramento Kings,F,40,"Barnes, Harrison",6 ft 8 in (2.03 m),225 lb (102 kg),1992-05-30,North Carolina
Sacramento Kings,G,3,"Davis, Terence ",6 ft 4 in (1.93 m),201 lb (91 kg),1997-05-16,Mississippi
Sacramento Kings,G,0,"DiVincenzo, Donte",6 ft 4 in (1.93 m),203 lb (92 kg),1997-01-31,Villanova
Sacramento Kings,G,5,"Fox, De'Aaron",6 ft 3 in (1.91 m),185 lb (84 kg),1997-12-20,Kentucky
Sacramento Kings,G/F,8,"Harkless, Maurice",6 ft 7 in (2.01 m),220 lb (100 kg),1993-05-11,St. John's
Sacramento Kings,G/F,9,"Holiday, Justin",6 ft 6 in (1.98 m),180 lb (82 kg),1989-04-05,Washington
Sacramento Kings,F,22,"Holmes, Richaun",6 ft 10 in (2.08 m),235 lb (107 kg),1993-10-15,Bowling Green
Sacramento Kings,G/F,55,"Jackson, Josh",6 ft 8 in (2.03 m),207 lb (94 kg),1997-02-10,Kansas
Sacramento Kings,C,30,"Jones, Damian",6 ft 11 in (2.11 m),245 lb (111 kg),1995-06-30,Vanderbilt
Sacramento Kings,G/F,26,"Lamb, Jeremy ",6 ft 5 in (1.96 m),180 lb (82 kg),1992-05-30,Connecticut
Sacramento Kings,C,25,"Len, Alex",7 ft 0 in (2.13 m),250 lb (113 kg),1993-06-16,Maryland
Sacramento Kings,F,41,"Lyles, Trey",6 ft 9 in (2.06 m),234 lb (106 kg),1995-11-05,Kentucky
Sacramento Kings,F/C,7,"Metu, Chimezie",6 ft 9 in (2.06 m),225 lb (102 kg),1997-03-22,Southern California
Sacramento Kings,G,15,"Mitchell, Davion",6 ft 0 in (1.83 m),202 lb (92 kg),1998-09-05,Baylor
Sacramento Kings,C,88,"Queta, Neemias (TW)",6 ft 11 in (2.11 m),248 lb (112 kg),1999-07-13,Utah State
Sacramento Kings,F/C,10,"Sabonis, Domantas",6 ft 11 in (2.11 m),240 lb (109 kg),1996-05-03,Gonzaga
Dallas Mavericks,F,44,"Bertāns, Dāvis",6 ft 10 in (2.08 m),225 lb (102 kg),1992-11-12,Latvia
Dallas Mavericks,G/F,0,"Brown, Sterling",6 ft 5 in (1.96 m),219 lb (99 kg),1995-02-10,SMU
Dallas Mavericks,G,13,"Brunson, Jalen",6 ft 1 in (1.85 m),190 lb (86 kg),1996-08-31,Villanova
Dallas Mavericks,G/F,25,"Bullock, Reggie",6 ft 6 in (1.98 m),205 lb (93 kg),1991-03-16,North Carolina
Dallas Mavericks,G,3,"Burke, Trey",6 ft 0 in (1.83 m),185 lb (84 kg),1992-11-12,Michigan
Dallas Mavericks,F,32,"Chriss, Marquese ",6 ft 9 in (2.06 m),240 lb (109 kg),1997-07-02,Washington
Dallas Mavericks,G,26,"Dinwiddie, Spencer",6 ft 5 in (1.96 m),215 lb (98 kg),1993-04-06,Colorado
Dallas Mavericks,G/F,77,"Dončić, Luka",6 ft 7 in (2.01 m),230 lb (104 kg),1999-02-28,Slovenia
Dallas Mavericks,F,10,"Finney-Smith, Dorian",6 ft 7 in (2.01 m),220 lb (100 kg),1993-05-04,Florida
Dallas Mavericks,G,8,"Green, Josh",6 ft 5 in (1.96 m),200 lb (91 kg),2000-11-16,Arizona
Dallas Mavericks,G/F,11,"Hardaway, Tim ",6 ft 5 in (1.96 m),205 lb (93 kg),1992-03-16,Michigan
Dallas Mavericks,F,42,"Kleber, Maxi",6 ft 10 in (2.08 m),240 lb (109 kg),1992-01-29,Germany
Dallas Mavericks,C,51,"Marjanović, Boban",7 ft 3 in (2.21 m),290 lb (132 kg),1988-08-15,Serbia
Dallas Mavericks,G,21,"Ntilikina, Frank",6 ft 4 in (1.93 m),200 lb (91 kg),1998-07-28,France
Dallas Mavericks,G/F,1,"Pinson, Theo  (TW)",6 ft 5 in (1.96 m),212 lb (96 kg),1995-11-05,North Carolina
Dallas Mavericks,F/C,7,"Powell, Dwight",6 ft 10 in (2.08 m),240 lb (109 kg),1991-07-20,Stanford
Dallas Mavericks,F,5,"Wright, Moses (TW)",6 ft 8 in (2.03 m),226 lb (103 kg),1998-12-23,Georgia Tech
Houston Rockets,G,9,"Christopher, Josh",6 ft 3 in (1.91 m),215 lb (98 kg),2001-12-08,Arizona State
Houston Rockets,F/C,20,"Fernando, Bruno",6 ft 9 in (2.06 m),240 lb (109 kg),1998-08-15,Maryland
Houston Rockets,F,16,"Garuba, Usman ",6 ft 8 in (2.03 m),229 lb (104 kg),2002-03-09,Spain
Houston Rockets,G,10,"Gordon, Eric",6 ft 3 in (1.91 m),215 lb (98 kg),1988-12-25,Indiana
Houston Rockets,G,0,"Green, Jalen",6 ft 4 in (1.93 m),186 lb (84 kg),2002-02-09,Prolific Prep (CA)
Houston Rockets,F,6,"Martin, Kenyon",6 ft 6 in (1.98 m),215 lb (98 kg),2001-01-06,IMG Academy (FL)
Houston Rockets,G,25,"Mathews, Garrison",6 ft 5 in (1.96 m),215 lb (98 kg),1996-10-24,Lipscomb
Houston Rockets,G,15,"Nix, Daishen",6 ft 3 in (1.91 m),226 lb (103 kg),2002-02-13,Trinity International (NV)
Houston Rockets,G/F,2,"Nwaba, David",6 ft 5 in (1.96 m),219 lb (99 kg),1993-01-14,Cal Poly San Luis Obispo
Houston Rockets,G/F,3,"Porter, Kevin",6 ft 4 in (1.93 m),203 lb (92 kg),2000-05-04,Southern California
